product_id,category_id,product_name
OFF-EN-10004030,13,Convenience Packs of Business Envelopes
OFF-SU-10000432,4,Acco Side-Punched Conventional Columnar Pads
TEC-MA-10002428,6,Fellowes Powershred HS-440 4-Sheet High Security Shredder
TEC-CO-10001571,5,Sharp 1540cs Digital Laser Copier
OFF-SU-10004782,4,Elite 5 Scissors
OFF-FA-10000490,16,OIC Binder Clips  Mini  1/4 Capacity  Black
OFF-FA-10001332,16,Acco Bankers Clasps  5 3/4-Long
FUR-TA-10003469,8,Balt Split Level Computer Training Table
OFF-FA-10000611,16,Binder Clips by OIC
OFF-SU-10002301,4,Serrated Blade or Curved Handle Hand Letter Openers
OFF-SU-10000646,4,Premier Automatic Letter Opener
FUR-BO-10004218,9,Bush Heritage Pine Collection 5-Shelf Bookcase  Albany Pine Finish  *Special Order
OFF-EN-10001028,13,Staple envelope
FUR-TA-10001676,8,Hon 61000 Series Interactive Training Tables
OFF-SU-10000157,4,Compact Automatic Electric Letter Opener
OFF-SU-10004261,4,Fiskars 8 Scissors  2/Pack
TEC-MA-10003183,6,DYMO CardScan Personal V9 Business Card Scanner
FUR-TA-10004147,8,Hon 4060 Series Tables
TEC-CO-10002095,5,Hewlett Packard 610 Color Digital Copier / Printer
OFF-FA-10003472,16,Bagged Rubber Bands
FUR-BO-10000711,9,Hon Metal Bookcases  Gray
FUR-TA-10003837,8,Anderson Hickey Conga Table Tops & Accessories
FUR-BO-10004360,9,Rush Hierlooms Collection Rich Wood Bookcases
TEC-MA-10001127,6,HP Designjet T520 Inkjet Large Format Printer - 24 Color
OFF-EN-10004007,13,Park Ridge Embossed Executive Business Envelopes
FUR-BO-10003965,9,OSullivan Manor Hill 2-Door Library in Brianna Oak
FUR-TA-10002041,8,Bevis Round Conference Table Top  X-Base
TEC-MA-10003246,6,Hewlett-Packard Deskjet D4360 Printer
OFF-EN-10003798,13,Recycled Interoffice Envelopes with Re-Use-A-Seal Closure  10 x 13
OFF-EN-10003068,13,#6 3/4 Gummed Flap White Envelopes
FUR-BO-10004690,9,OSullivan Cherrywood Estates Traditional Barrister Bookcase
OFF-EN-10001219,13,#10- 4 1/8 x 9 1/2 Security-Tint Envelopes
OFF-EN-10003296,13,Tyvek Side-Opening Peel & Seel Expanding Envelopes
FUR-BO-10003893,9,Sauder Camden County Collection Library
FUR-BO-10003450,9,Bush Westfield Collection Bookcases  Dark Cherry Finish
OFF-EN-10003040,13,Quality Park Security Envelopes
FUR-BO-10003034,9,OSullivan Elevations Bookcase  Cherry Finish
OFF-FA-10003485,16,Staples
TEC-MA-10000045,6,Zebra ZM400 Thermal Label Printer
FUR-TA-10001705,8,Bush Advantage Collection Round Conference Table
FUR-TA-10004442,8,Riverside Furniture Stanwyck Manor Table Series
OFF-EN-10001099,13,Staple envelope
TEC-MA-10003979,6,Ativa V4110MDD Micro-Cut Shredder
FUR-BO-10001972,9,OSullivan 4-Shelf Bookcase in Odessa Pine
OFF-FA-10001561,16,Stockwell Push Pins
FUR-TA-10002958,8,Bevis Oval Conference Table  Walnut
OFF-EN-10003286,13,Staple envelope
TEC-MA-10000423,6,Texas Instruments TI-34 Scientific Calculator
TEC-MA-10003329,6,Vtech AT&T CL2940 Corded Speakerphone  Black
FUR-TA-10002530,8,Iceberg OfficeWorks 42 Round Tables
OFF-SU-10004661,4,Acme Titanium Bonded Scissors
FUR-TA-10001086,8,SAFCO PlanMaster Boards  60w x 37-1/2d  White Melamine
TEC-MA-10004002,6,Zebra GX420t Direct Thermal/Thermal Transfer Printer
OFF-SU-10000898,4,Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles  3 7/8 Cut  8L
OFF-EN-10001453,13,Tyvek Interoffice Envelopes  9 1/2 x 12 1/2  100/Box
FUR-BO-10003660,9,Bush Cubix Collection Bookcases  Fully Assembled
OFF-FA-10001883,16,Alliance Super-Size Bands  Assorted Sizes
FUR-TA-10003008,8,Lesro Round Back Collection Coffee Table  End Table
FUR-TA-10003954,8,Hon 94000 Series Round Tables
TEC-MA-10002930,6,Ricoh - Ink Collector Unit for GX3000 Series Printers
TEC-MA-10002790,6,NeatDesk Desktop Scanner & Digital Filing System
OFF-SU-10003002,4,Letter Slitter
FUR-TA-10004767,8,Safco Drafting Table
TEC-MA-10002210,6,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop
OFF-FA-10000840,16,OIC Thumb-Tacks
FUR-TA-10002533,8,BPI Conference Tables
FUR-BO-10003546,9,Hon 4-Shelf Metal Bookcases
FUR-BO-10004015,9,Bush Andora Bookcase  Maple/Graphite Gray Finish
TEC-CO-10001943,5,Canon PC-428 Personal Copier
OFF-EN-10002592,13,Peel & Seel Recycled Catalog Envelopes  Brown
TEC-MA-10004086,6,Plantronics Single Ear Headset
TEC-MA-10002073,6,3D Systems Cube Printer  2nd Generation  White
OFF-EN-10001415,13,Staple envelope
FUR-BO-10002268,9,Sauder Barrister Bookcases
OFF-EN-10003567,13,Inter-Office Recycled Envelopes  Brown Kraft  Button-String 10 x 13   100/Box
OFF-FA-10000254,16,Sterling Rubber Bands by Alliance
TEC-MA-10004241,6,Star Micronics TSP800 TSP847IIU Receipt Printer
OFF-SU-10004290,4,Acme Design Line 8 Stainless Steel Bent Scissors w/Champagne Handles  3-1/8 Cut
TEC-MA-10004552,6,Star Micronics TSP100 TSP143LAN Receipt Printer
OFF-SU-10000381,4,Acme Forged Steel Scissors with Black Enamel Handles
OFF-FA-10004248,16,Advantus T-Pin Paper Clips
FUR-BO-10002853,9,OSullivan 5-Shelf Heavy-Duty Bookcases
FUR-BO-10001811,9,Atlantic Metals Mobile 5-Shelf Bookcases  Custom Colors
TEC-MA-10002694,6,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner
OFF-SU-10003936,4,Acme Serrated Blade Letter Opener
FUR-BO-10001918,9,Sauder Forest Hills Library with Doors  Woodland Oak Finish
TEC-MA-10001016,6,Canon PC170 Desktop Personal Copier
OFF-SU-10004737,4,Acme Design Stainless Steel Bent Scissors
FUR-BO-10000780,9,OSullivan Plantations 2-Door Library in Landvery Oak
OFF-FA-10002988,16,Ideal Clamps
OFF-SU-10004664,4,Acme Softgrip Scissors
OFF-SU-10004884,4,Acme Galleria Hot Forged Steel Scissors with Colored Handles
OFF-FA-10000936,16,Acco Hot Clips Clips to Go
FUR-TA-10000198,8,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases
OFF-EN-10003134,13,Staple envelope
OFF-EN-10004386,13,Recycled Interoffice Envelopes with String and Button Closure  10 x 13
FUR-TA-10002622,8,Bush Andora Conference Table  Maple/Graphite Gray Finish
FUR-BO-10001798,9,Bush Somerset Collection Bookcase
OFF-SU-10001218,4,Fiskars Softgrip Scissors
OFF-FA-10002983,16,Advantus SlideClip Paper Clips
OFF-SU-10003505,4,Premier Electric Letter Opener
FUR-TA-10004256,8,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables
OFF-SU-10002503,4,Acme Preferred Stainless Steel Scissors
OFF-FA-10001754,16,Stockwell Gold Paper Clips
OFF-EN-10002831,13,Tyvek  Top-Opening Peel & Seel  Envelopes  Gray
OFF-EN-10003001,13,Ames Color-File Green Diamond Border X-ray Mailers
TEC-MA-10000010,6,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer
TEC-MA-10004458,6,Lexmark X 9575 Professional All-in-One Color Printer
OFF-FA-10004076,16,Translucent Push Pins by OIC
FUR-BO-10002202,9,Atlantic Metals Mobile 2-Shelf Bookcases  Custom Colors
OFF-SU-10000952,4,Fiskars Home & Office Scissors
FUR-BO-10003441,9,Bush Westfield Collection Bookcases  Fully Assembled
OFF-EN-10002973,13,Ampad #10 Peel & Seel Holiday Envelopes
TEC-MA-10003356,6,Panasonic KX MC6040 Color Laser Multifunction Printer
TEC-MA-10002178,6,Cisco CP-7937G Unified IP Conference Station Phone
FUR-TA-10004915,8,Office Impressions End Table  20-1/2H x 24W x 20D
OFF-EN-10002312,13,#10 Self-Seal White Envelopes
OFF-SU-10000946,4,Staple remover
TEC-MA-10001047,6,3D Systems Cube Printer  2nd Generation  Magenta
OFF-SU-10001212,4,Kleencut Forged Office Shears by Acme United Corporation
OFF-SU-10000151,4,High Speed Automatic Electric Letter Opener
FUR-TA-10001691,8,Barricks Non-Folding Utility Table with Steel Legs  Laminate Tops
FUR-TA-10001771,8,Bush Cubix Conference Tables  Fully Assembled
TEC-CO-10004722,5,Canon imageCLASS 2200 Advanced Copier
TEC-MA-10004255,6,Konica Minolta magicolor 1690MF Multifunction Printer
TEC-MA-10003230,6,Okidata C610n Printer
OFF-EN-10001141,13,Manila Recycled Extra-Heavyweight Clasp Envelopes  6 x 9
FUR-TA-10003392,8,Global Adaptabilities Conference Tables
FUR-BO-10003894,9,Safco Value Mate Steel Bookcase  Baked Enamel Finish on Steel  Black
FUR-BO-10001567,9,Bush Westfield Collection Bookcases  Dark Cherry Finish  Fully Assembled
TEC-MA-10000984,6,Okidata MB760 Printer
TEC-MA-10000752,6,Texas Instrument TI-15 Fraction Calculator
OFF-SU-10002557,4,Fiskars Spring-Action Scissors
TEC-MA-10003176,6,Okidata B400 Printer
TEC-MA-10003337,6,Okidata B401 Printer
OFF-EN-10001535,13,Grip Seal Envelopes
TEC-MA-10003493,6,Penpower WorldCard Pro Card Scanner
TEC-MA-10003589,6,Cisco 8961 IP Phone Charcoal
FUR-BO-10001619,9,OSullivan Cherrywood Estates Traditional Bookcase
TEC-CO-10003236,5,Canon Image Class D660 Copier
TEC-MA-10004125,6,Cubify CubeX 3D Printer Triple Head Print
TEC-MA-10003066,6,Wasp CCD Handheld Bar Code Reader
FUR-BO-10002206,9,Bush Saratoga Collection 5-Shelf Bookcase  Hanover Cherry  *Special Order
TEC-MA-10003674,6,Hewlett-Packard Deskjet 5550 Printer
FUR-BO-10003404,9,Global Adaptabilites Bookcase  Cherry/Storm Gray Finish
TEC-MA-10002981,6,I.R.I.S IRISCard Anywhere 5 Card Scanner
FUR-BO-10000112,9,Bush Birmingham Collection Bookcase  Dark Cherry
TEC-MA-10001570,6,Cisco Desktop Collaboration Experience DX650 IP Video Phone
OFF-EN-10004206,13,Multimedia Mailers
OFF-EN-10003448,13,Peel & Seel Recycled Catalog Envelopes  Brown
TEC-MA-10003173,6,Hewlett-Packard 300S Scientific Calculator
OFF-FA-10000089,16,Acco Glide Clips
TEC-MA-10002109,6,HP Officejet Pro 8600 e-All-In-One Printer  Copier  Scanner  Fax
TEC-MA-10001031,6,Socket Bluetooth Cordless Hand Scanner (CHS)
TEC-MA-10001856,6,Okidata C610n Printer
TEC-MA-10003673,6,Hewlett-Packard Desktjet 6988DT Refurbished Printer
TEC-MA-10004626,6,Lexmark 20R1285 X6650 Wireless All-in-One Printer
